i,j,score
52.0,62.0,-0.05
52.0,63.0,-0.046
52.0,64.0,-0.041
52.0,65.0,-0.041
53.0,0.0,-0.119
53.0,1.0,-0.119
53.0,2.0,-0.104
53.0,3.0,-0.067
53.0,4.0,-0.003
53.0,5.0,0.034
53.0,6.0,0.044
53.0,7.0,0.042
53.0,8.0,0.034
53.0,9.0,0.011
53.0,10.0,0.001
53.0,11.0,-0.007
53.0,12.0,-0.033
53.0,13.0,-0.043
53.0,14.0,-0.053
53.0,15.0,-0.061
53.0,16.0,-0.067
53.0,17.0,-0.071
53.0,18.0,-0.075
53.0,19.0,-0.077
53.0,20.0,-0.08
53.0,21.0,-0.081
53.0,22.0,-0.082
53.0,23.0,-0.083
53.0,24.0,-0.087
53.0,25.0,-0.087
53.0,26.0,-0.088
53.0,27.0,-0.083
53.0,28.0,-0.084
53.0,29.0,-0.084
53.0,30.0,-0.086
53.0,31.0,-0.089
53.0,32.0,-0.076
53.0,33.0,-0.074
53.0,34.0,-0.075
53.0,35.0,-0.077
53.0,36.0,-0.078
53.0,37.0,-0.079
53.0,38.0,-0.08
53.0,39.0,-0.079
53.0,40.0,-0.076
53.0,41.0,-0.074
53.0,42.0,-0.075
53.0,43.0,-0.077
53.0,44.0,-0.078
53.0,45.0,-0.079
53.0,46.0,-0.077
53.0,47.0,-0.061
53.0,48.0,-0.057
53.0,49.0,-0.064
53.0,50.0,-0.065
53.0,51.0,-0.052
53.0,52.0,-0.047
53.0,53.0,-0.045
53.0,54.0,-0.047
53.0,55.0,-0.064
53.0,56.0,-0.078
53.0,57.0,-0.066
53.0,58.0,-0.042
53.0,59.0,-0.024
53.0,60.0,-0.03
53.0,61.0,-0.049
53.0,62.0,-0.052
53.0,63.0,-0.049
53.0,64.0,-0.043
53.0,65.0,-0.043
54.0,0.0,-0.118
54.0,1.0,-0.117
54.0,2.0,-0.102
54.0,3.0,-0.066
54.0,4.0,-0.003
54.0,5.0,0.034
54.0,6.0,0.044
54.0,7.0,0.042
54.0,8.0,0.021
54.0,9.0,0.011
54.0,10.0,0.001
54.0,11.0,-0.019
54.0,12.0,-0.033
54.0,13.0,-0.042
54.0,14.0,-0.052
54.0,15.0,-0.06
54.0,16.0,-0.066
54.0,17.0,-0.071
54.0,18.0,-0.074
54.0,19.0,-0.077
54.0,20.0,-0.079
54.0,21.0,-0.081
54.0,22.0,-0.082
54.0,23.0,-0.087
54.0,24.0,-0.086
54.0,25.0,-0.086
54.0,26.0,-0.087
54.0,27.0,-0.087
54.0,28.0,-0.084
54.0,29.0,-0.084
54.0,30.0,-0.085
54.0,31.0,-0.088
54.0,32.0,-0.075
54.0,33.0,-0.073
54.0,34.0,-0.075
54.0,35.0,-0.076
54.0,36.0,-0.077
54.0,37.0,-0.078
54.0,38.0,-0.079
54.0,39.0,-0.078
54.0,40.0,-0.076
54.0,41.0,-0.073
54.0,42.0,-0.074
54.0,43.0,-0.076
54.0,44.0,-0.077
54.0,45.0,-0.078
54.0,46.0,-0.076
54.0,47.0,-0.06
54.0,48.0,-0.056
54.0,49.0,-0.063
54.0,50.0,-0.064
54.0,51.0,-0.052
54.0,52.0,-0.046
54.0,53.0,-0.044
54.0,54.0,-0.046
54.0,55.0,-0.063
54.0,56.0,-0.077
54.0,57.0,-0.06
54.0,58.0,-0.042
54.0,59.0,-0.023
54.0,60.0,-0.029
54.0,61.0,-0.048
54.0,62.0,-0.051
54.0,63.0,-0.048
54.0,64.0,-0.042
54.0,65.0,-0.042
55.0,0.0,-0.112
55.0,1.0,-0.117
55.0,2.0,-0.096
55.0,3.0,-0.068
55.0,4.0,-0.029
55.0,5.0,0.028
55.0,6.0,0.052
55.0,7.0,0.037
55.0,8.0,0.029
55.0,9.0,0.02
55.0,10.0,-0.009
55.0,11.0,-0.017
55.0,12.0,-0.024
55.0,13.0,-0.033
55.0,14.0,-0.048
55.0,15.0,-0.055
55.0,16.0,-0.062
55.0,17.0,-0.066
55.0,18.0,-0.069
55.0,19.0,-0.072
55.0,20.0,-0.075
55.0,21.0,-0.076
55.0,22.0,-0.077
55.0,23.0,-0.078
55.0,24.0,-0.077
55.0,25.0,-0.077
55.0,26.0,-0.078
55.0,27.0,-0.079
55.0,28.0,-0.079
55.0,29.0,-0.08
55.0,30.0,-0.081
55.0,31.0,-0.083
55.0,32.0,-0.066
55.0,33.0,-0.064
55.0,34.0,-0.066
55.0,35.0,-0.068
55.0,36.0,-0.068
55.0,37.0,-0.07
55.0,38.0,-0.071
55.0,39.0,-0.069
55.0,40.0,-0.067
55.0,41.0,-0.065
55.0,42.0,-0.066
55.0,43.0,-0.068
55.0,44.0,-0.069
55.0,45.0,-0.07
55.0,46.0,-0.067
55.0,47.0,-0.05
55.0,48.0,-0.047
55.0,49.0,-0.054
55.0,50.0,-0.055
55.0,51.0,-0.047
55.0,52.0,-0.042
55.0,53.0,-0.04
55.0,54.0,-0.037
55.0,55.0,-0.054
55.0,56.0,-0.067
55.0,57.0,-0.055
55.0,58.0,-0.032
55.0,59.0,-0.023
55.0,60.0,-0.028
55.0,61.0,-0.038
55.0,62.0,-0.045
55.0,63.0,-0.037
55.0,64.0,-0.036
55.0,65.0,-0.036
56.0,0.0,-0.102
56.0,1.0,-0.101
56.0,2.0,-0.092
56.0,3.0,-0.06
56.0,4.0,-0.015
56.0,5.0,0.041
56.0,6.0,0.05
56.0,7.0,0.049
56.0,8.0,0.042
56.0,9.0,0.013
56.0,10.0,0.004
56.0,11.0,-0.01
56.0,12.0,-0.016
56.0,13.0,-0.026
56.0,14.0,-0.035
56.0,15.0,-0.043
56.0,16.0,-0.049
56.0,17.0,-0.054
56.0,18.0,-0.057
56.0,19.0,-0.06
56.0,20.0,-0.062
56.0,21.0,-0.064
56.0,22.0,-0.07
56.0,23.0,-0.07
56.0,24.0,-0.07
56.0,25.0,-0.065
56.0,26.0,-0.066
56.0,27.0,-0.067
56.0,28.0,-0.067
56.0,29.0,-0.068
56.0,30.0,-0.069
56.0,31.0,-0.071
56.0,32.0,-0.058
56.0,33.0,-0.057
56.0,34.0,-0.058
56.0,35.0,-0.06
56.0,36.0,-0.061
56.0,37.0,-0.062
56.0,38.0,-0.063
56.0,39.0,-0.062
56.0,40.0,-0.056
56.0,41.0,-0.053
56.0,42.0,-0.055
56.0,43.0,-0.057
56.0,44.0,-0.058
56.0,45.0,-0.059
56.0,46.0,-0.055
56.0,47.0,-0.037
56.0,48.0,-0.034
56.0,49.0,-0.042
56.0,50.0,-0.043
56.0,51.0,-0.035
56.0,52.0,-0.03
56.0,53.0,-0.028
56.0,54.0,-0.029
56.0,55.0,-0.041
56.0,56.0,-0.055
56.0,57.0,-0.043
56.0,58.0,-0.02
56.0,59.0,-0.01
56.0,60.0,-0.015
56.0,61.0,-0.025
56.0,62.0,-0.032
56.0,63.0,-0.028
56.0,64.0,-0.022
56.0,65.0,-0.022
57.0,0.0,-0.114
57.0,1.0,-0.114
57.0,2.0,-0.099
57.0,3.0,-0.064
57.0,4.0,-0.024
57.0,5.0,0.033
57.0,6.0,0.043
57.0,7.0,0.041
57.0,8.0,0.034
57.0,9.0,0.025
57.0,10.0,-0.004
57.0,11.0,-0.012
57.0,12.0,-0.019
57.0,13.0,-0.029
57.0,14.0,-0.039
57.0,15.0,-0.051
57.0,16.0,-0.058
57.0,17.0,-0.062
57.0,18.0,-0.066
57.0,19.0,-0.069
57.0,20.0,-0.071
57.0,21.0,-0.072
57.0,22.0,-0.073
57.0,23.0,-0.074
57.0,24.0,-0.073
57.0,25.0,-0.073
57.0,26.0,-0.074
57.0,27.0,-0.075
57.0,28.0,-0.076
57.0,29.0,-0.076
57.0,30.0,-0.077
57.0,31.0,-0.08
57.0,32.0,-0.063
57.0,33.0,-0.061
57.0,34.0,-0.062
57.0,35.0,-0.064
57.0,36.0,-0.065
57.0,37.0,-0.066
57.0,38.0,-0.067
57.0,39.0,-0.066
57.0,40.0,-0.064
57.0,41.0,-0.061
57.0,42.0,-0.063
57.0,43.0,-0.065
57.0,44.0,-0.066
57.0,45.0,-0.067
57.0,46.0,-0.063
57.0,47.0,-0.046
57.0,48.0,-0.043
57.0,49.0,-0.05
57.0,50.0,-0.051
57.0,51.0,-0.039
57.0,52.0,-0.033
57.0,53.0,-0.032
57.0,54.0,-0.033
57.0,55.0,-0.05
57.0,56.0,-0.064
57.0,57.0,-0.052
57.0,58.0,-0.028
57.0,59.0,-0.019
57.0,60.0,-0.024
57.0,61.0,-0.034
57.0,62.0,-0.037
57.0,63.0,-0.033
57.0,64.0,-0.032
57.0,65.0,-0.032
58.0,0.0,-0.119
58.0,1.0,-0.119
58.0,2.0,-0.103
58.0,3.0,-0.066
58.0,4.0,-0.002
58.0,5.0,0.034
58.0,6.0,0.044
58.0,7.0,0.042
58.0,8.0,0.034
58.0,9.0,0.011
58.0,10.0,0.001
58.0,11.0,-0.007
58.0,12.0,-0.034
58.0,13.0,-0.043
58.0,14.0,-0.054
58.0,15.0,-0.061
58.0,16.0,-0.067
58.0,17.0,-0.072
58.0,18.0,-0.075
58.0,19.0,-0.078
58.0,20.0,-0.081
58.0,21.0,-0.082
58.0,22.0,-0.083
58.0,23.0,-0.084
58.0,24.0,-0.083
58.0,25.0,-0.083
58.0,26.0,-0.084
58.0,27.0,-0.085
58.0,28.0,-0.086
58.0,29.0,-0.086
58.0,30.0,-0.087
58.0,31.0,-0.09
58.0,32.0,-0.077
58.0,33.0,-0.075
58.0,34.0,-0.077
58.0,35.0,-0.079
58.0,36.0,-0.079
58.0,37.0,-0.081
58.0,38.0,-0.081
58.0,39.0,-0.08
58.0,40.0,-0.078
58.0,41.0,-0.076
58.0,42.0,-0.077
58.0,43.0,-0.078
58.0,44.0,-0.08
58.0,45.0,-0.081
58.0,46.0,-0.078
58.0,47.0,-0.056
58.0,48.0,-0.053
58.0,49.0,-0.06
58.0,50.0,-0.061
58.0,51.0,-0.053
58.0,52.0,-0.048
58.0,53.0,-0.046
58.0,54.0,-0.048
58.0,55.0,-0.06
58.0,56.0,-0.078
58.0,57.0,-0.062
58.0,58.0,-0.034
58.0,59.0,-0.024
58.0,60.0,-0.03
58.0,61.0,-0.049
58.0,62.0,-0.051
58.0,63.0,-0.048
58.0,64.0,-0.042
58.0,65.0,-0.041
59.0,0.0,-0.117
59.0,1.0,-0.118
59.0,2.0,-0.094
59.0,3.0,-0.032
59.0,4.0,0.01
59.0,5.0,0.046
59.0,6.0,0.042
59.0,7.0,0.039
59.0,8.0,0.032
59.0,9.0,0.021
59.0,10.0,-0.002
59.0,11.0,-0.011
59.0,12.0,-0.019
59.0,13.0,-0.031
59.0,14.0,-0.053
59.0,15.0,-0.06
59.0,16.0,-0.072
59.0,17.0,-0.077
59.0,18.0,-0.08
59.0,19.0,-0.083
59.0,20.0,-0.085
59.0,21.0,-0.087
59.0,22.0,-0.088
59.0,23.0,-0.088
59.0,24.0,-0.088
59.0,25.0,-0.088
59.0,26.0,-0.089
59.0,27.0,-0.09
59.0,28.0,-0.091
59.0,29.0,-0.091
59.0,30.0,-0.092
59.0,31.0,-0.095
59.0,32.0,-0.082
59.0,33.0,-0.075
59.0,34.0,-0.082
59.0,35.0,-0.084
59.0,36.0,-0.085
59.0,37.0,-0.086
59.0,38.0,-0.087
59.0,39.0,-0.081
59.0,40.0,-0.079
59.0,41.0,-0.076
59.0,42.0,-0.078
59.0,43.0,-0.079
59.0,44.0,-0.08
59.0,45.0,-0.081
59.0,46.0,-0.078
59.0,47.0,-0.061
59.0,48.0,-0.057
59.0,49.0,-0.065
59.0,50.0,-0.066
59.0,51.0,-0.058
59.0,52.0,-0.053
59.0,53.0,-0.051
59.0,54.0,-0.043
59.0,55.0,-0.065
59.0,56.0,-0.078
59.0,57.0,-0.066
59.0,58.0,-0.038
59.0,59.0,-0.028
59.0,60.0,-0.034
59.0,61.0,-0.044
59.0,62.0,-0.055
59.0,63.0,-0.043
59.0,64.0,-0.036
59.0,65.0,-0.045
60.0,0.0,-0.106
60.0,1.0,-0.109
60.0,2.0,-0.098
60.0,3.0,-0.021
60.0,4.0,0.02
60.0,5.0,0.041
60.0,6.0,0.051
60.0,7.0,0.049
60.0,8.0,0.041
60.0,9.0,0.017
60.0,10.0,0.007
60.0,11.0,-0.002
60.0,12.0,-0.011
60.0,13.0,-0.023
60.0,14.0,-0.044
60.0,15.0,-0.057
60.0,16.0,-0.064
60.0,17.0,-0.069
60.0,18.0,-0.073
60.0,19.0,-0.076
60.0,20.0,-0.078
60.0,21.0,-0.08
60.0,22.0,-0.081
60.0,23.0,-0.081
60.0,24.0,-0.081
60.0,25.0,-0.081
60.0,26.0,-0.082
60.0,27.0,-0.083
60.0,28.0,-0.084
60.0,29.0,-0.084
60.0,30.0,-0.085
60.0,31.0,-0.088
60.0,32.0,-0.075
60.0,33.0,-0.073
60.0,34.0,-0.075
60.0,35.0,-0.077
60.0,36.0,-0.078
60.0,37.0,-0.079
60.0,38.0,-0.08
60.0,39.0,-0.079
60.0,40.0,-0.073
60.0,41.0,-0.07
60.0,42.0,-0.072
60.0,43.0,-0.073
60.0,44.0,-0.075
60.0,45.0,-0.076
60.0,46.0,-0.072
60.0,47.0,-0.053
60.0,48.0,-0.05
60.0,49.0,-0.058
60.0,50.0,-0.059
60.0,51.0,-0.051
60.0,52.0,-0.046
60.0,53.0,-0.044
60.0,54.0,-0.046
60.0,55.0,-0.058
60.0,56.0,-0.076
60.0,57.0,-0.059
60.0,58.0,-0.031
60.0,59.0,-0.02
60.0,60.0,-0.026
60.0,61.0,-0.045
60.0,62.0,-0.048
60.0,63.0,-0.044
60.0,64.0,-0.037
60.0,65.0,-0.036
61.0,0.0,-0.105
61.0,1.0,-0.112
61.0,2.0,-0.096
61.0,3.0,-0.059
61.0,4.0,0.004
61.0,5.0,0.038
61.0,6.0,0.048
61.0,7.0,0.046
61.0,8.0,0.025
61.0,9.0,0.015
61.0,10.0,0.005
61.0,11.0,-0.016
61.0,12.0,-0.029
61.0,13.0,-0.039
61.0,14.0,-0.049
61.0,15.0,-0.057
61.0,16.0,-0.063
61.0,17.0,-0.068
61.0,18.0,-0.071
61.0,19.0,-0.074
61.0,20.0,-0.077
61.0,21.0,-0.078
61.0,22.0,-0.079
61.0,23.0,-0.08
61.0,24.0,-0.08
61.0,25.0,-0.08
61.0,26.0,-0.081
61.0,27.0,-0.082
61.0,28.0,-0.083
61.0,29.0,-0.083
61.0,30.0,-0.084
61.0,31.0,-0.086
61.0,32.0,-0.073
61.0,33.0,-0.072
61.0,34.0,-0.074
61.0,35.0,-0.076
61.0,36.0,-0.077
61.0,37.0,-0.078
61.0,38.0,-0.079
61.0,39.0,-0.078
61.0,40.0,-0.075
61.0,41.0,-0.073
61.0,42.0,-0.074
61.0,43.0,-0.076
61.0,44.0,-0.077
61.0,45.0,-0.078
61.0,46.0,-0.074
61.0,47.0,-0.055
61.0,48.0,-0.048
61.0,49.0,-0.06
61.0,50.0,-0.061
61.0,51.0,-0.05
61.0,52.0,-0.044
61.0,53.0,-0.042
61.0,54.0,-0.044
61.0,55.0,-0.06
61.0,56.0,-0.073
61.0,57.0,-0.057
61.0,58.0,-0.039
61.0,59.0,-0.019
61.0,60.0,-0.024
61.0,61.0,-0.043
61.0,62.0,-0.045
61.0,63.0,-0.041
61.0,64.0,-0.034
61.0,65.0,-0.033
62.0,0.0,-0.104
62.0,1.0,-0.111
62.0,2.0,-0.095
62.0,3.0,-0.058
62.0,4.0,0.004
62.0,5.0,0.038
62.0,6.0,0.048
62.0,7.0,0.045
62.0,8.0,0.025
62.0,9.0,0.015
62.0,10.0,0.005
62.0,11.0,-0.016
62.0,12.0,-0.029
62.0,13.0,-0.039
62.0,14.0,-0.049
62.0,15.0,-0.056
62.0,16.0,-0.063
62.0,17.0,-0.068
62.0,18.0,-0.076
62.0,19.0,-0.079
62.0,20.0,-0.081
62.0,21.0,-0.083
62.0,22.0,-0.084
62.0,23.0,-0.084
62.0,24.0,-0.08
62.0,25.0,-0.085
62.0,26.0,-0.086
62.0,27.0,-0.086
62.0,28.0,-0.087
62.0,29.0,-0.083
62.0,30.0,-0.084
62.0,31.0,-0.09
62.0,32.0,-0.073
62.0,33.0,-0.072
62.0,34.0,-0.074
62.0,35.0,-0.076
62.0,36.0,-0.077
62.0,37.0,-0.078
62.0,38.0,-0.079
62.0,39.0,-0.078
62.0,40.0,-0.076
62.0,41.0,-0.073
62.0,42.0,-0.074
62.0,43.0,-0.076
62.0,44.0,-0.077
62.0,45.0,-0.078
62.0,46.0,-0.073
62.0,47.0,-0.054
62.0,48.0,-0.051
62.0,49.0,-0.059
62.0,50.0,-0.061
62.0,51.0,-0.054
62.0,52.0,-0.044
62.0,53.0,-0.042
62.0,54.0,-0.044
62.0,55.0,-0.06
62.0,56.0,-0.073
62.0,57.0,-0.061
62.0,58.0,-0.038
62.0,59.0,-0.019
62.0,60.0,-0.033
62.0,61.0,-0.042
62.0,62.0,-0.044
62.0,63.0,-0.04
62.0,64.0,-0.033
62.0,65.0,-0.032
63.0,0.0,-0.106
63.0,1.0,-0.107
63.0,2.0,-0.09
63.0,3.0,-0.022
63.0,4.0,0.017
63.0,5.0,0.038
63.0,6.0,0.047
63.0,7.0,0.045
63.0,8.0,0.037
63.0,9.0,0.014
63.0,10.0,0.004
63.0,11.0,-0.005
63.0,12.0,-0.025
63.0,13.0,-0.041
63.0,14.0,-0.051
63.0,15.0,-0.059
63.0,16.0,-0.065
63.0,17.0,-0.07
63.0,18.0,-0.073
63.0,19.0,-0.076
63.0,20.0,-0.079
63.0,21.0,-0.081
63.0,22.0,-0.082
63.0,23.0,-0.083
63.0,24.0,-0.083
63.0,25.0,-0.083
63.0,26.0,-0.084
63.0,27.0,-0.085
63.0,28.0,-0.086
63.0,29.0,-0.086
63.0,30.0,-0.087
63.0,31.0,-0.088
63.0,32.0,-0.076
63.0,33.0,-0.075
63.0,34.0,-0.077
63.0,35.0,-0.079
63.0,36.0,-0.08
63.0,37.0,-0.081
63.0,38.0,-0.082
63.0,39.0,-0.081
63.0,40.0,-0.079
63.0,41.0,-0.076
63.0,42.0,-0.077
63.0,43.0,-0.079
63.0,44.0,-0.08
63.0,45.0,-0.081
63.0,46.0,-0.076
63.0,47.0,-0.056
63.0,48.0,-0.049
63.0,49.0,-0.057
63.0,50.0,-0.064
63.0,51.0,-0.052
63.0,52.0,-0.047
63.0,53.0,-0.045
63.0,54.0,-0.047
63.0,55.0,-0.063
63.0,56.0,-0.075
63.0,57.0,-0.059
63.0,58.0,-0.041
63.0,59.0,-0.021
63.0,60.0,-0.035
63.0,61.0,-0.044
63.0,62.0,-0.046
63.0,63.0,-0.041
63.0,64.0,-0.034
63.0,65.0,-0.033
64.0,0.0,-0.103
64.0,1.0,-0.117
64.0,2.0,-0.093
64.0,3.0,-0.033
64.0,4.0,0.007
64.0,5.0,0.041
64.0,6.0,0.05
64.0,7.0,0.034
64.0,8.0,0.026
64.0,9.0,0.016
64.0,10.0,-0.007
64.0,11.0,-0.015
64.0,12.0,-0.023
64.0,13.0,-0.051
64.0,14.0,-0.061
64.0,15.0,-0.068
64.0,16.0,-0.075
64.0,17.0,-0.079
64.0,18.0,-0.088
64.0,19.0,-0.091
64.0,20.0,-0.093
64.0,21.0,-0.095
64.0,22.0,-0.091
64.0,23.0,-0.092
64.0,24.0,-0.092
64.0,25.0,-0.092
64.0,26.0,-0.098
64.0,27.0,-0.099
64.0,28.0,-0.095
64.0,29.0,-0.095
64.0,30.0,-0.096
64.0,31.0,-0.097
64.0,32.0,-0.085
64.0,33.0,-0.084
64.0,34.0,-0.086
64.0,35.0,-0.088
64.0,36.0,-0.089
64.0,37.0,-0.09
64.0,38.0,-0.091
64.0,39.0,-0.09
64.0,40.0,-0.088
64.0,41.0,-0.085
64.0,42.0,-0.086
64.0,43.0,-0.088
64.0,44.0,-0.089
64.0,45.0,-0.09
64.0,46.0,-0.084
64.0,47.0,-0.059
64.0,48.0,-0.057
64.0,49.0,-0.07
64.0,50.0,-0.072
64.0,51.0,-0.061
64.0,52.0,-0.056
64.0,53.0,-0.054
64.0,54.0,-0.056
64.0,55.0,-0.071
64.0,56.0,-0.083
64.0,57.0,-0.068
64.0,58.0,-0.05
64.0,59.0,-0.03
64.0,60.0,-0.034
64.0,61.0,-0.053
64.0,62.0,-0.054
64.0,63.0,-0.049
64.0,64.0,-0.042
64.0,65.0,-0.031
65.0,0.0,-0.125
65.0,1.0,-0.125
65.0,2.0,-0.101
65.0,3.0,-0.041
65.0,4.0,-0.001
65.0,5.0,0.033
65.0,6.0,0.048
65.0,7.0,0.04
65.0,8.0,0.019
65.0,9.0,0.009
65.0,10.0,-0.014
65.0,11.0,-0.023
65.0,12.0,-0.03
65.0,13.0,-0.052
65.0,14.0,-0.067
65.0,15.0,-0.074
65.0,16.0,-0.08
65.0,17.0,-0.085
65.0,18.0,-0.093
65.0,19.0,-0.096
65.0,20.0,-0.099
65.0,21.0,-0.101
65.0,22.0,-0.102
65.0,23.0,-0.102
65.0,24.0,-0.102
65.0,25.0,-0.103
65.0,26.0,-0.104
65.0,27.0,-0.104
65.0,28.0,-0.105
65.0,29.0,-0.105
65.0,30.0,-0.106
65.0,31.0,-0.107
65.0,32.0,-0.091
65.0,33.0,-0.089
65.0,34.0,-0.091
65.0,35.0,-0.093
65.0,36.0,-0.094
65.0,37.0,-0.095
65.0,38.0,-0.096
65.0,39.0,-0.095
65.0,40.0,-0.093
65.0,41.0,-0.091
65.0,42.0,-0.092
65.0,43.0,-0.093
65.0,44.0,-0.094
65.0,45.0,-0.094
65.0,46.0,-0.089
65.0,47.0,-0.064
65.0,48.0,-0.063
65.0,49.0,-0.075
65.0,50.0,-0.078
65.0,51.0,-0.066
65.0,52.0,-0.062
65.0,53.0,-0.06
65.0,54.0,-0.061
65.0,55.0,-0.076
65.0,56.0,-0.088
65.0,57.0,-0.077
65.0,58.0,-0.055
65.0,59.0,-0.035
65.0,60.0,-0.039
65.0,61.0,-0.058
65.0,62.0,-0.059
65.0,63.0,-0.054
65.0,64.0,-0.037
65.0,65.0,-0.036
